Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_MESENCHYMAL_1_CELL	6/294	2.153731e-01	4.597887e-01	1.624037e+00	2.493519e+00	TOX;LRRC8D;CDYL;SEC11C;RGMA;DNAJC12
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_MESENCHYMAL_2_CELL	7/300	1.182959e-01	3.406484e-01	1.842663e+00	3.933286e+00	EPB41;TOX;THSD4;LDLR;RGMA;DNAJC12;FANCI
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_MESENCHYMAL_3_CELL	3/174	4.255209e-01	6.503047e-01	1.468536e+00	1.254777e+00	KLF7;CCDC3;IER5L
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_MID_AIRWAY_SMC_1_CELL	1/71	6.241454e-01	7.541157e-01	1.532749e+00	7.224950e-01	LDLRAD4
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_MID_AIRWAY_SMC_2_CELL	7/189	1.541833e-02	1.068680e-01	2.938128e+00	1.225845e+01	CCN4;THSD4;PTP4A3;PRKAG2;PFKFB3;NR4A3;CCDC3
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_MID_MESOTHELIAL_CELL	19/955	6.571105e-02	2.570583e-01	1.524815e+00	4.151291e+00	BCAR3;SPACA9;SLC30A6;ABCC1;CCN4;CYTOR;SORBS2;LRATD2;NFATC2;BCAS4;SLC39A10;SCARB1;THSD4;SLC38A10;TOX;NDRG1;SEC11C;RHOU;SMIM11
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_MYL4_POS_SMC_CELL	3/124	2.404755e-01	4.860020e-01	2.063393e+00	2.940617e+00	KLF7;PRKAG2;TOX
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_PERICYTE	7/195	1.799158e-02	1.161444e-01	2.847110e+00	1.143927e+01	NDRG1;HES4;ARID5A;CYTOR;DUSP4;DYRK2;CCDC3
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_RESTING_CHONDROCYTE	3/111	1.941780e-01	4.328985e-01	2.305444e+00	3.778577e+00	SCARB1;THSD4;SORBS2
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_VASCULAR_SMC_1_CELL	4/124	9.041240e-02	3.104283e-01	2.662563e+00	6.399135e+00	HES4;BCAR3;NIBAN1;ARID5A
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C0_VASCULAR_SMC_2_CELL	6/171	3.034721e-02	1.568952e-01	2.805843e+00	9.806562e+00	BCAR3;NIBAN1;HES4;THSD4;ARID5A;TBC1D1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_AT1_CELL	2/42	1.122796e-01	3.290064e-01	4.319343e+00	9.445378e+00	ITGB6;FILIP1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_CLUB_CELL	1/70	6.189202e-01	7.541157e-01	1.554567e+00	7.458483e-01	NIBAN1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_EARLY_STALK_CELL	15/567	1.162967e-02	9.517966e-02	2.049904e+00	9.130673e+00	NCAPG2;APBA2;RBL1;PARD6G;NIBAN1;F2R;MTHFD1L;LDLR;FAXC;ABCC1;KCMF1;TSPAN5;VRK1;FANCI;CFAP20DC
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_GHRL_POS_NEUROENDOCRINE_CELL	2/155	6.280256e-01	7.541157e-01	1.173981e+00	5.461059e-01	DNAJC12;THSD4
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_GHRL_POS_NE_PRECURSOR_CELL	9/429	1.351435e-01	3.592276e-01	1.634538e+00	3.271395e+00	SDK1;TOX;PLXNC1;AKT3;THSD4;DNAJC12;RHOU;DUSP4;PFKP
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_INTERM_NEUROENDOCRINE_CELL	7/268	7.579560e-02	2.757010e-01	2.065553e+00	5.328537e+00	TOX;THSD4;SGSM1;LRATD2;DNAJC12;DUSP4;KIAA0930
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_LATE_BASAL_CELL	1/105	7.650479e-01	8.326226e-01	1.037047e+00	2.777386e-01	GCNT1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_LATE_STALK_CELL	1/7	9.183089e-02	3.104283e-01	1.465817e+01	3.500087e+01	FILIP1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_LATE_TIP_CELL	1/31	3.474277e-01	5.912438e-01	3.485937e+00	3.685327e+00	TNC
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_MID_AIRWAY_PROGENITOR_CELL	2/16	1.967798e-02	1.211852e-01	1.113978e+01	4.375988e+01	THSD4;NIBAN1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_MID_BASAL_CELL	3/149	3.331503e-01	5.788253e-01	1.716227e+00	1.886411e+00	IFI16;THSD4;PFKP
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_BASAL_CELL	4/193	2.711737e-01	5.238200e-01	1.707298e+00	2.228016e+00	IFI16;PFKP;PLAT;TSHZ2
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_SECRETORY_1_CELL	3/109	1.872624e-01	4.204953e-01	2.347783e+00	3.933112e+00	PLAT;NT5E;BCL6
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_SECRETORY_2_CELL	8/301	5.549305e-02	2.325870e-01	2.088987e+00	6.040301e+00	NIBAN1;DAPP1;GGT6;BCL6;CFLAR;TSPAN5;DUSP4;PLAT
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_SECRETORY_3_CELL	5/226	1.977743e-01	4.377779e-01	1.786250e+00	2.894848e+00	KSR1;CFLAR;TSPAN5;TSHZ2;PFKP
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_SECRETORY_PROGENITORS_CELL	5/135	3.805985e-02	1.826201e-01	2.999328e+00	9.803589e+00	NIBAN1;BCL6;PLAT;DUSP4;PFKP
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_PULMONARY_NEUROENDOCRINE_CELL	1/233	9.602140e-01	9.648677e-01	4.656061e-01	1.890317e-02	DNAJC12
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_PULMONARY_NE_PRECURSOR_CELL	6/304	2.373722e-01	4.853078e-01	1.569922e+00	2.257745e+00	CPEB3;TOX;GCNT1;AKT3;THSD4;DNAJC12
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_SMG_BASAL_CELL	13/380	2.313068e-03	3.061124e-02	2.667762e+00	1.619113e+01	IFI16;ITGB6;RBL1;SCARB1;BIRC3;TSHZ2;CCDC3;CD70;CFLAR;PFKP;FOXC1;ABTB2;PLAT
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_SMG_CELL	17/776	3.846178e-02	1.826201e-01	1.686413e+00	5.494487e+00	IFI16;BCAR3;GNE;MGAT2;GGT6;THSD4;RBM27;ARID5A;AGFG2;ST3GAL1;CKMT2-AS1;TSPAN5;TSHZ2;FOXC1;DUSP4;PFKP;GMPR
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C1_SQUAMOUS_CELL	7/266	7.349238e-02	2.720968e-01	2.081261e+00	5.433284e+00	IFI16;DAPP1;NABP1;GGT6;MYZAP;CYTOR;PRDM1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_ADC_1_CELL	5/172	8.750899e-02	3.040815e-01	2.351696e+00	5.728764e+00	BIRC3;NIBAN1;PLXNC1;TRAF1;DUSP4
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_ADC_2_CELL	4/103	5.286335e-02	2.283403e-01	3.206107e+00	9.426100e+00	HES4;BIRC3;NIBAN1;TRAF1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_APOE_POS_M2_MACROPHAGE_CELL	10/476	1.189584e-01	3.408661e-01	1.630599e+00	3.471515e+00	BCAR3;PHYH;CADM1;CCND1;PPARG;DAPK1;KCMF1;TPCN2;DNMT3A;PFKP
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_BASOPHIL_CELL	1/113	7.896610e-01	8.410431e-01	9.635714e-01	2.275488e-01	EPC2
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_CXCL9_POS_MACROPHAGE_CELL	7/126	1.748962e-03	2.590130e-02	4.415092e+00	2.803024e+01	PRR5L;BIRC3;NLRC5;TIFA;KSR1;UST;TRAF1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_CYCLING_DC_CELL	23/1423	2.298329e-01	4.787263e-01	1.222570e+00	1.797670e+00	UQCC1;NUP153;STAM;WEE1;AGK;EPB41;NCAPG2;CDCA4;NIBAN1;ADAP1;ANAPC10;VRK1;WWOX;UTP11;MGAT2;MIS18A;PBX3;EED;LRRC47;RBL1;MRM3;PFKP;FANCI
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_DC1_CELL	13/328	6.169334e-04	1.223736e-02	3.098075e+00	2.289710e+01	EPB41;TOX;NIBAN1;LDLRAD4;CADM1;CD226;CCND1;BCL6;GFOD1;MIR181A1HG;BATF3;DUSP4;SH3RF2
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_DC2_CELL	1/52	5.114679e-01	7.052424e-01	2.089408e+00	1.400886e+00	NR4A3
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_HSC_CELL	32/1636	2.546629e-02	1.401773e-01	1.507112e+00	5.531704e+00	LRRC8D;LRBA;PTP4A3;ABCC1;DAPK1;GMPR;ZNF496;CDCA4;PDCD4-AS1;NR2C1;ANAPC10;VRK1;TPCN2;BCAS4;ZNF281;DNMT3A;WWOX;MAST4;GCNT1;EBPL;MIS18A;ANKRD46;MIR181A1HG;FAM86C1P;ZMYND11;PREP;MRM3;F2R;TOX;ELP3;PFKP;DLG1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_HSC_ELP_CELL	15/412	5.834504e-04	1.223736e-02	2.842191e+00	2.116452e+01	MRM3;TOX;MAST4;EBPL;PDCD4-AS1;LRBA;TNFSF8;CEP70;HLF;GATA3;TSPAN5;ACY3;BCAS4;DNMT3A;PFKP
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_MEGAKARYOCYTE	14/694	9.561442e-02	3.141153e-01	1.551091e+00	3.641080e+00	UXS1;F2R;MAST4;NLRC5;CCR4;LRRC8D;CD226;FYN;LRBA;PTP4A3;GFOD1;GMPR;AXIN1;PFKP
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_NEUTROPHIL_CELL	2/66	2.278737e-01	4.787263e-01	2.757231e+00	4.077845e+00	ORM1;PROK2
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_NON_CLASSICAL_MONOCYTE	1/17	2.086295e-01	4.553248e-01	6.278995e+00	9.840410e+00	BIRC3
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_PLATELET_CELL	8/384	1.571142e-01	3.909000e-01	1.631290e+00	3.019164e+00	EPB41;F2R;STAM;CD226;PTP4A3;KLHL42;GMPR;CBLB
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_PRE_PDC_DC5_CELL	15/578	1.364582e-02	1.010441e-01	2.009811e+00	8.630776e+00	NCAPG2;CDCA4;NIBAN1;NDRG1;NOP14;TIFA;MIS18A;CDYL;HMGCS1;VRK1;PFKP;AGK;ERCC6L2;LRRC47;FANCI
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_PROMONOCYTE_LIKE_CELL	7/290	1.038889e-01	3.239495e-01	1.907041e+00	4.318367e+00	NCAPG2;CDCA4;NLRC5;MIS18A;VRK1;TMPO-AS1;FANCI
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C2_PROMYELOCYTE_LIKE_CELL	1/49	4.908294e-01	6.907147e-01	2.216365e+00	1.577295e+00	WEE1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_AEROCYTE	4/87	3.141996e-02	1.588879e-01	3.795354e+00	1.313311e+01	DYRK2;PLXNC1;PRDM1;SPRED2
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_ARTERIAL_ENDOTHELIAL_CELL	7/286	9.840858e-02	3.188313e-01	1.934051e+00	4.484342e+00	F2R;GCNT1;HES4;MSX1;ARID5A;GFOD1;DUSP4
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_CYCLING_DEFINITIVE_ERYTHROBLAST	7/450	4.180142e-01	6.467781e-01	1.219959e+00	1.064097e+00	NCAPG2;RBL1;CDCA4;MIS18A;VRK1;MRC2;FANCI
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_DEFINITIVE_ERYTHROCYTE	1/28	3.198884e-01	5.668678e-01	3.853444e+00	4.392091e+00	GMPR
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_DEFINITIVE_RETICULOCYTE	2/111	4.494075e-01	6.695117e-01	1.640811e+00	1.312362e+00	GMPR;MRC2
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_EARLY_CAP_CELL	13/670	1.306499e-01	3.533229e-01	1.492011e+00	3.036590e+00	APBA2;PREP;F2R;NOP14;MTHFD1L;CD70;PBX3;GATA3;VRK1;DUSP4;PFKP;IER5L;FANCI
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_GRIA2_POS_ARTERIAL_ENDO_CELL	6/115	5.016079e-03	4.952383e-02	4.177774e+00	2.212176e+01	GCNT1;RAPGEF1;HES4;SORBS2;GFOD1;DUSP4
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_INTERMEDIATE_LYMPHATIC_ENDO_CELL	11/402	2.295195e-02	1.315712e-01	2.129981e+00	8.039300e+00	APBA2;GALNT2;PARD6G;HES4;FILIP1;PPARG;RHOU;PRKAG2;DAPK1;TSHZ2;NFATC2
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_LYMPHATIC_ENDOTHELIAL_CELL	11/382	1.643974e-02	1.099518e-01	2.243592e+00	9.216798e+00	APBA2;PRR5L;PARD6G;NIBAN1;GCNT1;FILIP1;PPARG;PRKAG2;DAPK1;TSHZ2;RHOU
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_MID_CAP_CELL	5/57	1.077257e-03	1.907582e-02	7.095161e+00	4.848363e+01	SLC35F2;SCARB1;AFF3;MIR181A1HG;PLAT
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_OMD_POS_ENDOTHELIAL_CELL	12/355	3.704691e-03	4.241186e-02	2.637262e+00	1.476380e+01	GALNT2;CHST3;F2R;TOX;LDLRAD4;CADM1;LDLR;ARID5A;GFOD1;FOXC1;SH3RF2;MRC2
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_PRIMITIVE_ERYTHROCYTE	3/114	2.046673e-01	4.498341e-01	2.244707e+00	3.560936e+00	CYTOR;MRC2;ST8SIA1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_SCG3_POS_LYMPHATIC_ENDOTHELIAL_CELL	16/604	9.212661e-03	7.826736e-02	2.052533e+00	9.620584e+00	RANBP9;GALNT2;APBA2;PARD6G;NLRC5;HES4;FILIP1;JARID2;ARID5A;PPARG;PRKAG2;DAPK1;TSHZ2;NFATC2;CCDC3;DLG1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C3_VENOUS_ENDOTHELIAL_CELL	3/85	1.106661e-01	3.290064e-01	3.010363e+00	6.626524e+00	GFOD1;LRATD2;SORBS2
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_ACTIVATED_NK_CELL	3/48	2.778868e-02	1.512450e-01	5.316586e+00	1.905000e+01	PRR5L;GFOD1;TRAF1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_CD16_POS_NK_CELL	1/18	2.194521e-01	4.642831e-01	5.939298e+00	9.007665e+00	LAIR2
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_CD8_T_CELL	2/49	1.443622e-01	3.757042e-01	3.707253e+00	7.175127e+00	NT5E;MEOX1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_CYCLING_NK_CELL	17/694	1.511227e-02	1.068163e-01	1.893401e+00	7.937605e+00	RANBP9;NCAPG2;RBL1;CDCA4;FBXL6;WEE1;TIFA;MIS18A;BAZ1B;CYTOR;HMGCS1;TMPO-AS1;VRK1;EED;WWOX;MCMBP;FANCI
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_CYCLING_T_CELL	16/939	2.158494e-01	4.597887e-01	1.298328e+00	1.990563e+00	NCAPG2;RBL1;CDCA4;MAST4;DLG1;WEE1;TIFA;MIS18A;BAZ1B;SERTAD2;LDLR;PTP4A3;VRK1;EED;MCMBP;FANCI
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_ILC2_CELL	9/150	2.261583e-04	7.403708e-03	4.729785e+00	3.970312e+01	IL2RA;BCAR3;BIRC3;MAST4;SAMSN1;PPARG;NR4A3;DAPK1;MAF
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_ILC3_CELL	3/72	7.575368e-02	2.757010e-01	3.552423e+00	9.166203e+00	DAPK1;AFF3;LDLRAD4
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_ILCP_CELL	7/182	1.276062e-02	1.010441e-01	3.051879e+00	1.331044e+01	BIRC3;NDRG1;NIBAN1;PHYH;AFF3;ABCC1;NR4A3
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_TREG_CELL	7/40	1.045858e-06	2.168412e-04	1.384879e+01	1.907072e+02	BIRC3;IL2RA;CCR4;CYTOR;TSPAN5;TRAF1;DUSP4
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C4_T_ALPHA_BETA_ENTRY_CELL	4/70	1.546322e-02	1.068680e-01	4.714484e+00	1.965606e+01	DAPK1;MIR181A1HG;PTPRM;LDLRAD4
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C5_CD5_NEG_MATURE_B_CELL	2/52	1.586391e-01	3.931216e-01	3.494895e+00	6.434533e+00	BIRC3;NR4A3
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C5_CD5_POS_CCL22_NEG_MATURE_B_CELL	6/160	2.285965e-02	1.315712e-01	2.999772e+00	1.133428e+01	BIRC3;RAB8B;CFLAR;ZNF827;ZBP1;NR4A3
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C5_CD5_POS_CCL22_POS_MATURE_B_CELL	16/667	2.153734e-02	1.270237e-01	1.852901e+00	7.111372e+00	BCAR3;ZMYND11;MYO5A;NIBAN1;RAB8B;ZBTB17;SAMSN1;PDCD4-AS1;SEC11C;CYTOR;CFLAR;ZNF827;NR4A3;ELP3;PFKP;ADTRP
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C5_LARGE_PRE_B_CELL	21/1363	3.157051e-01	5.642775e-01	1.162367e+00	1.340147e+00	WEE1;BAZ1B;PTP4A3;CAMTA1;MCMBP;NCAPG2;CDCA4;ETS2;SLBP;VRK1;WWOX;UTP11;MIS18A;CHTOP;CEP70;EED;RBL1;TOX;FUBP1;TMPO-AS1;FANCI
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C5_PRO_B_CELL	10/478	1.213100e-01	3.417760e-01	1.623621e+00	3.424875e+00	NCAPG2;RBL1;CDCA4;WEE1;MIS18A;ETS2;TMPO-AS1;VRK1;WWOX;FANCI
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C6_DEUTEROSOMAL_CELL	4/221	3.572446e-01	6.021846e-01	1.489412e+00	1.533103e+00	MIS18A;CDCA4;FANCI;CADM1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C7_COL20A1_POS_SCHWANN_CELL	1/72	6.292991e-01	7.541889e-01	1.511533e+00	7.000646e-01	IFI16
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C7_KCNIP4_POS_NEURON_CELL	1/113	7.896610e-01	8.410431e-01	9.635714e-01	2.275488e-01	IFI16
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C7_LATE_SCHWANN_CELL	1/97	7.375662e-01	8.236377e-01	1.122580e+00	3.417126e-01	NIBAN1
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C7_MID_SCHWANN_CELL	6/268	1.619601e-01	3.948383e-01	1.783600e+00	3.246875e+00	TNC;UTRN;NIBAN1;FRMD4B;SORBS2;MAF
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C7_PCP4_POS_NEURON_CELL	1/54	5.247616e-01	7.111149e-01	2.012534e+00	1.297705e+00	GATA3
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C7_PROLIFERATING_SCHWANN_CELL	21/1054	5.424083e-02	2.313583e-01	1.527347e+00	4.451179e+00	TNC;SLC30A6;MAF;ABTB2;NCAPG2;CDCA4;NIBAN1;TIFA;SORBS2;RGMA;WWOX;GCNT1;FRMD4B;EED;UTRN;HES4;FILIP1;ARPC1A;TMPO-AS1;DLG1;SMIM11
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C7_SCHWANN_PRECURSOR_CELL	6/232	9.944255e-02	3.188313e-01	2.063451e+00	4.762806e+00	BCAR3;CDCA4;WEE1;MIS18A;VRK1;FANCI
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C7_SST_POS_NEURON_CELL	10/375	3.409396e-02	1.696515e-01	2.079669e+00	7.026442e+00	GNE;TG;PLXNC1;HES4;FAXC;GATA3;BCAS4;PFKP;NT5E;TMEM200C
c8.all.v2023.2.Hs.symbols.gmt	HE_LIM_SUN_FETAL_LUNG_C7_TM4SF4_POS_PENK_POS_NEURON_CELL	3/122	2.332242e-01	4.819450e-01	2.097288e+00	3.053137e+00	TG;GATA3;TMEM200C
c8.all.v2023.2.Hs.symbols.gmt	HU_FETAL_RETINA_AMACRINE	1/64	5.860140e-01	7.500015e-01	1.699679e+00	9.083279e-01	MIR181A1HG
c8.all.v2023.2.Hs.symbols.gmt	HU_FETAL_RETINA_BLOOD	5/282	3.421185e-01	5.894674e-01	1.428190e+00	1.531873e+00	GALNT2;CYTOR;ADD3;GMPR;MRC2
c8.all.v2023.2.Hs.symbols.gmt	HU_FETAL_RETINA_FIBROBLAST	11/385	1.731571e-02	1.145784e-01	2.225799e+00	9.028156e+00	IFI16;NFIA;UTRN;F2R;PLXNC1;ETS2;DOCK1;SMARCA2;FOXC1;ADD3;MRC2
c8.all.v2023.2.Hs.symbols.gmt	HU_FETAL_RETINA_MICROGLIA	11/382	1.643974e-02	1.099518e-01	2.243592e+00	9.216798e+00	IFI16;MBNL1;SAMSN1;ETS2;SPRED1;ACY3;GNA13;KLF6;GLUL;MAF;KIAA0930
c8.all.v2023.2.Hs.symbols.gmt	HU_FETAL_RETINA_MULLER	1/42	4.392317e-01	6.628074e-01	2.582300e+00	2.124531e+00	CCND1
c8.all.v2023.2.Hs.symbols.gmt	HU_FETAL_RETINA_PHOTORECEPTOR	2/72	2.582288e-01	5.115233e-01	2.528301e+00	3.423090e+00	NDRG1;PRDM1
c8.all.v2023.2.Hs.symbols.gmt	HU_FETAL_RETINA_RGC	12/443	1.929757e-02	1.200309e-01	2.104700e+00	8.308886e+00	KLF7;CADM1;DYNLT1;FYN;SEC11C;HMGCS1;ARPC1A;PBX3;FAXC;PFKFB3;YWHAQ;MYL12B
c8.all.v2023.2.Hs.symbols.gmt	HU_FETAL_RETINA_RPC	2/107	4.308865e-01	6.552846e-01	1.702200e+00	1.433100e+00	TOX;CCND1
c8.all.v2023.2.Hs.symbols.gmt	HU_FETAL_RETINA_RPE	4/291	5.645835e-01	7.395461e-01	1.127826e+00	6.447410e-01	BCAS4;LRATD2;UTRN;SCARB1
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C10_THIN_ASCENDING_LIMB	9/353	5.430597e-02	2.313583e-01	1.993503e+00	5.807316e+00	ITGB6;PNRC1;EEF1A1;RPL5;BCL6;PFKFB3;VMP1;HSPD1;MYL12B
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C11_THIN_ASCENDING_LIMB	8/169	2.311931e-03	3.061124e-02	3.740190e+00	2.270173e+01	ITGB6;MAST4;LRBA;DOCK1;BCL6;LPP;PFKFB3;VMP1
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C12_THICK_ASCENDING_LIMB	7/381	2.665350e-01	5.216433e-01	1.445585e+00	1.911425e+00	UXS1;CPEB3;CADM1;EEF1A1;ERICH1;RPL5;RPL37
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C13_THICK_ASCENDING_LIMB	3/131	2.661254e-01	5.216433e-01	1.952881e+00	2.585199e+00	WWOX;LRBA;DOCK1
c8.all.v2023.2.Hs.symbols.gmt	LAKE_ADULT_KIDNEY_C14_DISTAL_CONVOLUTED_TUBULE	4/208	3.170177e-01	5.650000e-01	1.583295e+00	1.818886e+00	WWOX;LRBA;CBLB;CADM1
