Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c8.all.v2023.2.Hs.symbols.gmt	MURARO_PANCREAS_ACINAR_CELL	5/732	5.007039e-01	7.457737e-01	1.177822e+00	8.147473e-01	RPS6KA2;OAF;HES1;H6PD;VAPA
c8.all.v2023.2.Hs.symbols.gmt	MURARO_PANCREAS_ALPHA_CELL	2/568	8.802733e-01	9.023303e-01	6.793254e-01	8.662951e-02	SDK1;NPDC1
c8.all.v2023.2.Hs.symbols.gmt	MURARO_PANCREAS_BETA_CELL	4/946	8.579486e-01	8.936965e-01	7.318517e-01	1.121278e-01	INSIG1;TGOLN2;TBC1D9B;ABCC8
c8.all.v2023.2.Hs.symbols.gmt	MURARO_PANCREAS_DUCTAL_CELL	11/1276	1.896937e-01	6.672573e-01	1.443138e+00	2.398992e+00	RPS6KA2;UBALD2;CTBP2;RALGAPA2;HES1;CMTM3;LUZP1;PROM1;CYP51A1;TBC1D5;GADD45B
c8.all.v2023.2.Hs.symbols.gmt	MURARO_PANCREAS_ENDOTHELIAL_CELL	4/362	1.998903e-01	6.672573e-01	1.968200e+00	3.168775e+00	LUZP1;NOTCH1;CD93;SERPINE1
c8.all.v2023.2.Hs.symbols.gmt	MURARO_PANCREAS_MESENCHYMAL_STROMAL_CELL	8/681	6.967706e-02	5.608271e-01	2.009598e+00	5.353335e+00	TMEM158;KANK4;ITGB1BP1;NOTCH1;HES1;CMTM3;SERPINE1;ZCCHC24
c8.all.v2023.2.Hs.symbols.gmt	MURARO_PANCREAS_PANCREATIC_POLYPEPTIDE_CELL	3/153	7.432366e-02	5.608271e-01	3.624155e+00	9.420361e+00	SDK1;CHD5;ABCC8
c8.all.v2023.2.Hs.symbols.gmt	RUBENSTEIN_SKELETAL_MUSCLE_ENDOTHELIAL_CELLS	2/137	2.170707e-01	6.672573e-01	2.869685e+00	4.383536e+00	ISG15;CD93
c8.all.v2023.2.Hs.symbols.gmt	RUBENSTEIN_SKELETAL_MUSCLE_FBN1_FAP_CELLS	2/289	5.514977e-01	7.457737e-01	1.352762e+00	8.050523e-01	ITGB1BP1;NBPF10
c8.all.v2023.2.Hs.symbols.gmt	RUBENSTEIN_SKELETAL_MUSCLE_MYELOID_CELLS	3/347	3.804278e-01	7.226387e-01	1.585561e+00	1.532379e+00	SFT2D1;STMP1;NUP214
c8.all.v2023.2.Hs.symbols.gmt	RUBENSTEIN_SKELETAL_MUSCLE_NK_CELLS	3/226	1.747623e-01	6.672573e-01	2.447258e+00	4.268821e+00	SFT2D1;GADD45B;CST7
c8.all.v2023.2.Hs.symbols.gmt	RUBENSTEIN_SKELETAL_MUSCLE_PCV_ENDOTHELIAL_CELLS	4/225	5.586415e-02	5.608271e-01	3.185569e+00	9.189834e+00	RPS6KA2;CD93;GADD45B;NPDC1
c8.all.v2023.2.Hs.symbols.gmt	RUBENSTEIN_SKELETAL_MUSCLE_PERICYTES	1/144	6.026810e-01	7.554497e-01	1.625189e+00	8.229424e-01	HES1
c8.all.v2023.2.Hs.symbols.gmt	RUBENSTEIN_SKELETAL_MUSCLE_SATELLITE_CELLS	1/310	8.640195e-01	8.956263e-01	7.501352e-01	1.096397e-01	VAPA
c8.all.v2023.2.Hs.symbols.gmt	RUBENSTEIN_SKELETAL_MUSCLE_SMOOTH_MUSCLE_CELLS	5/445	1.548964e-01	6.672573e-01	1.964832e+00	3.664410e+00	ITGB1BP1;HES1;ECRG4;GADD45B;MOB2
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL	1/296	8.510988e-01	8.906848e-01	7.861017e-01	1.267408e-01	OAF
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_AIRWAY_SMOOTH_MUSCLE_CELL	1/166	6.551380e-01	7.861656e-01	1.408919e+00	5.958449e-01	MOB2
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_ALVEOLAR_EPITHELIAL_TYPE_1_CELL	3/391	4.550879e-01	7.457737e-01	1.404277e+00	1.105538e+00	PIEZO1;GRK5;GADD45B
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_ALVEOLAR_FIBROBLAST_CELL	1/164	6.506679e-01	7.855870e-01	1.426189e+00	6.129132e-01	KANK4
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_ARTERY_CELL	2/131	2.031058e-01	6.672573e-01	3.001509e+00	4.784490e+00	PLCG2;NPDC1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_BASOPHIL_MAST_2_CELL	3/503	6.245538e-01	7.763790e-01	1.085799e+00	5.111051e-01	SFT2D1;GADD45B;VAPA
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_2_CELL	3/272	2.504706e-01	6.672573e-01	2.029509e+00	2.809680e+00	INSIG1;CYP51A1;GADD45B
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_B_CELL	1/155	6.298304e-01	7.765032e-01	1.509404e+00	6.978047e-01	PLCG2
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_CAPILLARY_AEROCYTE_CELL	1/42	2.355026e-01	6.672573e-01	5.553441e+00	8.030461e+00	SERPINE1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_CAPILLARY_INTERMEDIATE_1_CELL	2/158	2.664426e-01	6.672573e-01	2.486897e+00	3.289161e+00	SERPINE1;CMTM3
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_CAPILLARY_INTERMEDIATE_2_CELL	1/405	9.266762e-01	9.370883e-01	5.716809e-01	4.353409e-02	GRK5
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_CD8_NAIVE_T_CELL	2/144	2.334671e-01	6.672573e-01	2.729727e+00	3.970972e+00	GFI1;CST7
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_CILIATED_CELL	7/1093	5.485823e-01	7.457737e-01	1.073263e+00	6.444064e-01	KATNIP;CTBP2;FHAD1;PROM1;CCDC40;MFSD10;ECRG4
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_CLASSICAL_MONOCYTE_CELL	3/270	2.470666e-01	6.672573e-01	2.044717e+00	2.858714e+00	CD93;NUP214;SPTLC2
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_EREG_DENDRITIC_CELL	4/577	5.028125e-01	7.457737e-01	1.222206e+00	8.403132e-01	INSIG1;CD93;CMTM3;GADD45B
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_FIBROMYOCYTE_CELL	1/25	1.476656e-01	6.672573e-01	9.263457e+00	1.771918e+01	COL23A1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_IGSF21_DENDRITIC_CELL	1/46	2.548282e-01	6.672573e-01	5.074729e+00	6.937996e+00	CD93
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_LIPOFIBROBLAST_CELL	2/146	2.381670e-01	6.672573e-01	2.692195e+00	3.862716e+00	PSMG1;OAF
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_LYMPHATIC_CELL	2/209	3.849691e-01	7.226387e-01	1.876759e+00	1.791539e+00	MEGF6;OAF
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_MACROPHAGE_CELL	1/201	7.247827e-01	8.194200e-01	1.162181e+00	3.740869e-01	ISG15
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_MESOTHELIAL_CELL	4/649	5.960393e-01	7.531974e-01	1.082776e+00	5.602809e-01	SERPINE1;UBE2S;STMP1;VAPA
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_MUCOUS_CELL	1/125	5.510541e-01	7.457737e-01	1.872987e+00	1.116155e+00	PROM1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_MYOFIBROBLAST_CELL	1/65	3.402061e-01	6.941309e-01	3.599310e+00	3.880790e+00	PTGER1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_NATURAL_KILLER_CELL	2/132	2.054263e-01	6.672573e-01	2.978709e+00	4.714308e+00	GSAP;CST7
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_NEUROENDOCRINE_CELL	1/128	5.596274e-01	7.457737e-01	1.828989e+00	1.061699e+00	NPDC1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_NEUTROPHIL_CELL	7/366	9.057565e-03	4.075904e-01	3.322683e+00	1.563041e+01	UBALD2;KY;ZBTB7A;DYSF;PADI2;NBPF10;SLC45A4
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_NONCLASSICAL_MONOCYTE_CELL	4/180	2.815767e-02	5.608271e-01	3.988624e+00	1.423913e+01	LFNG;INSIG1;HES1;ISG15
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_OLR1_CLASSICAL_MONOCYTE_CELL	9/724	4.197490e-02	5.608271e-01	2.125465e+00	6.739176e+00	INSIG1;SBNO2;DYSF;ISG15;CD93;GSAP;ARFGAP3;NBPF10;GADD45B
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_PERICYTE_CELL	1/114	5.181775e-01	7.457737e-01	2.054037e+00	1.350401e+00	RPS6KA2
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_PLATELET_MEGAKARYOCYTE_CELL	5/605	3.417092e-01	6.941309e-01	1.434056e+00	1.539882e+00	INSIG1;CYREN;GRK5;VAPA;ECRG4
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_PROLIFERATING_BASAL_CELL	7/891	3.399278e-01	6.941309e-01	1.330208e+00	1.435324e+00	OAF;EIF4H;ITGB1BP1;HES1;UBE2S;KIF11;LINC00958
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_PROLIFERATING_MACROPHAGE_CELL	5/968	7.437035e-01	8.263373e-01	8.801367e-01	2.606197e-01	NUP214;RAD23A;UBE2S;TGOLN2;KIF11
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_PROXIMAL_BASAL_CELL	5/629	3.720825e-01	7.226387e-01	1.377711e+00	1.362060e+00	EIF4H;OAF;GATD3;HES1;RAD23A
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_PROXIMAL_CILIATED_CELL	9/1770	8.040570e-01	8.640937e-01	8.235601e-01	1.796062e-01	KATNIP;CTBP2;FHAD1;RALGAPA2;STMP1;PROM1;CCDC40;ECRG4;SPTLC2
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_SEROUS_CELL	2/96	1.248868e-01	6.510867e-01	4.097196e+00	8.523591e+00	PADI2;NPDC1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_TREM2_DENDRITIC_CELL	1/572	9.754184e-01	9.754184e-01	4.015410e-01	9.993855e-03	CHIT1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_VASCULAR_SMOOTH_MUSCLE_CELL	1/61	3.230785e-01	6.923110e-01	3.834165e+00	4.332070e+00	ECRG4
c8.all.v2023.2.Hs.symbols.gmt	VANGURP_PANCREATIC_BETA_CELL	1/122	5.423152e-01	7.457737e-01	1.919140e+00	1.174337e+00	ABCC8
c8.all.v2023.2.Hs.symbols.gmt	ZHENG_CORD_BLOOD_C5_SIMILAR_TO_HSC_C6_PUTATIVE_ALTERED_METABOLIC_STATE	2/97	1.270086e-01	6.510867e-01	4.054974e+00	8.367439e+00	INSIG1;GADD45B
c8.all.v2023.2.Hs.symbols.gmt	ZHENG_CORD_BLOOD_C7_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_1	1/96	4.591509e-01	7.457737e-01	2.439334e+00	1.898720e+00	NPDC1
c8.all.v2023.2.Hs.symbols.gmt	ZHENG_CORD_BLOOD_C8_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_2	2/97	1.270086e-01	6.510867e-01	4.054974e+00	8.367439e+00	PROM1;NPDC1
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C1_MICROGLIA	1/257	8.083230e-01	8.650651e-01	9.069161e-01	1.929858e-01	KIF11
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C1_OPC	4/238	6.586523e-02	5.608271e-01	3.009993e+00	8.187617e+00	UBE2S;CARD8;KIF11;KMT5A
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C3_ASTROCYTE	6/389	3.839127e-02	5.608271e-01	2.684767e+00	8.752140e+00	MEGF6;CHD5;UBALD2;STOX2;KDM4B;CYP27C1
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C3_MICROGLIA	5/488	2.006268e-01	6.672573e-01	1.788021e+00	2.872114e+00	SDK1;NPDC1;MFSD10;KDM4B;CYP27C1
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C4_UNKNOWN_INP	1/89	4.343055e-01	7.319755e-01	2.631026e+00	2.194295e+00	PSMG1
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C8_ORG_PROLIFERATING	1/62	3.274013e-01	6.941309e-01	3.772633e+00	4.212404e+00	ITGB1BP1
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C8_UNKNOWN_NEUROD2_POS_INTERNEURON	1/84	4.158685e-01	7.226387e-01	2.787393e+00	2.445621e+00	CHD5
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C9_ORG_OTHER	1/83	4.121101e-01	7.226387e-01	2.820914e+00	2.500641e+00	CRYL1
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_HES1_POS_C1_NPC	1/6	3.760319e-02	5.608271e-01	3.637511e+01	1.193346e+02	HES1
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_MAJOR_TYPES_ASTROCYTES	4/326	1.548084e-01	6.672573e-01	2.189136e+00	4.083980e+00	HES1;PRODH;CYP51A1;CRYL1
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_MAJOR_TYPES_MICROGLIA	4/438	3.048637e-01	6.893903e-01	1.620909e+00	1.925463e+00	TGOLN2;SFT2D1;GADD45B;TAGAP
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_MAJOR_TYPES_NPCS	3/142	6.231909e-02	5.608271e-01	3.906034e+00	1.084115e+01	NOTCH1;KIF11;HES1
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_MAJOR_TYPES_OPC	1/91	4.415175e-01	7.331472e-01	2.573264e+00	2.103740e+00	RFTN2
